"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"3836","P1",1,742,784,NA,"Static","4",41,"nan","nan",-287,142,-210.936076995114,57.184250550001,-227.236041605945,57.6971772592289,58.725470346309,-259.9134994716,-243.491242375842,58.2086953414954,27,500,"[17.45850005 16.2215     17.12259999 15.8769     18.22599996 15.07030003
 16.85449999 16.50560001 18.14190001 15.17169998 16.65770001 17.9489
 32.19870001 34.04200001 32.83739998 33.29029999 33.72260003 33.08299999
 33.66969997 33.34260004 33.6726     33.06490002 16.61799999 33.39589998
 33.30150002 33.56989997 33.27459999 33.3286     33.40010002 33.3375
 33.30449999 33.20100001 33.1611     33.64129999 32.99179999 33.38000004
 33.48280001 33.24959998 33.34959998 32.96330001]",3.79575379012385,TRUE,27.928275001,48.9774224764859,-1.54121979630804,-1.802386790514,584.851325995161,-76.0639230048861,84.8157494499991,2.73425541617662,-1.88865477555954,-0.134553766887243,FALSE,218.54991898661,5.24519805567865,-9.33997538339535
"3837","P1",1,743,427,NA,"Static","4",42,"nan","nan",-125,284,-212.369382937433,303.523110040899,-213.079355375791,295.360589395488,279.935318966959,-214.421038580553,-213.782186094679,287.280176772119,21,510,"[33.3375     33.30449999 33.20100001 33.1611     33.64129999 32.99179999
 33.38000004 33.48280001 33.24959998 33.34959998 32.96330001 33.42190001
 33.2757     33.43949997 33.22680003 33.41159999 32.92079997 34.16790004
 33.11650001 33.1995     16.3735     17.36189995 15.88270004 18.57469999
 14.69749998 18.2851     15.06210002 16.76729997 16.6491     16.64859999
 16.63570001 17.6972     15.59760002 17.85639999 15.44990001 18.16969999
 15.2425     16.58669999 16.71940001 18.03049998]",5.11144239007263,TRUE,25.013269999,2.05165564311989,23.5877910739401,85.0289492961019,315.52383997441,87.3693829374334,-19.5231100408986,2.14857792009256,-0.285093834779594,-0.0376482163231992,FALSE,370.441673058156,8.89060015339574,7.35932212426712
"3838","P1",1,744,410,NA,"Static","4",43,"nan","nan",-158,229,-279.486061635795,350.115482265045,-271.052596269111,348.54241823738,345.545069984265,-254.983299508156,-263.509153422932,347.135366916229,0,510,"[18.03049998 17.70819997 15.61650005 17.6353     15.69259999 17.47649995
 15.89410001 17.32420002 17.14060002 15.52720001 17.51809998 16.84880001
 15.76129999 17.7734     15.57489997 17.39920001 15.74970002 17.4523
 15.95859998 17.60200004 15.71369998 17.87330001 15.4263     17.74749998
 15.53970005 16.67839999 16.67599997 17.55650004 15.82839998 16.60039998
 17.48370001 17.18080003 16.42479998 15.57220001 17.76010002 15.55469999
 17.70969998 15.65399999 17.505      15.78920003]",4.16501959005836,FALSE,16.6989600005,-24.502762127639,4.57041228077981,169.434242248535,497.54334021521,121.486061635795,-121.115482265045,4.11708952689356,-3.399227596105,-0.284667629376324,FALSE,447.98806855805,10.7517136453932,7.26332069050027
"3839","P1",1,745,466,NA,"Dynamic","4",44,"nan","nan",866,379,718.150157635797,475.159595677241,716.838808319388,482.542452911182,466.837243798498,714.286006494861,715.594352709245,474.886380512231,0,510,"[15.78920003 16.40289999 15.91170003 16.60269999 17.5595     15.76719998
 17.49440003 15.8625     17.91289996 15.434      17.68059999 15.63500002
 16.66650001 16.68930001 16.6183     17.59359997 15.71030001 17.50020002
 15.84750001 18.01359997 15.34839999 17.75900001 15.54360002 17.70909998
 15.63390001 17.50840002 16.57089998 16.588      15.97080001 16.67099999
 17.99079997 15.36600001 16.9554     17.55580003 16.53139998 16.42120001
 16.63929998 15.86009999 16.69190003 16.6261    ]",5.01225230010459,FALSE,16.61582500075,3.86415114093563,8.32235187874312,65.0940868285187,184.07523196494,147.849842364203,-96.1595956772408,4.23287093912486,-0.598869315880605,-0.135558097063512,FALSE,861.113401519497,20.6667216364679,8.17625193402428
"3840","P1",1,747,500,NA,"Static","1",46,"nan","nan",-149,313,-303.429804563939,278.551013565002,-300.316030241159,270.514491158297,256.023474893713,-294.701443225511,-297.368875258451,262.908006359033,12,528,"[18.05860002 32.36810002 33.43199997 33.26719999 33.37850003 33.18739997
 33.4287     33.36600005 33.1453     33.50760002 33.32320001 33.02549996
 33.33110001 17.66010001 15.37969999 17.30289997 16.04770002 17.67999999
 15.92440001 17.42029999 16.38460002 15.88099997 17.63870002 15.69500001
 17.02779997 16.79180004 16.9403     16.75149996 15.85930004 17.51639997
 16.12049999 17.20340003 16.66059997 15.79880004 16.73699997 18.13400001
 15.14919999 16.64350001 17.45089999 17.11000002]",4.77212601009523,TRUE,21.69321500125,-8.72836133842799,22.5275386712888,111.179005689919,371.227470940307,154.429804563939,34.448986434998,3.79741111673937,-0.568096290970746,-0.0637632735812647,FALSE,411.898426139018,9.88556222733643,8.60858384198682
"3841","P1",1,748,742,NA,"Static","1",47,"nan","nan",-181,-189,-260.490757347864,-285.534809047889,-252.730467304813,-300.128366566776,-328.545953750867,-237.619092399357,-245.185420062136,-314.317150788485,4,532,"[16.73699997 18.13400001 15.14919999 16.64350001 17.45089999 17.11000002
 17.29340001 16.21750003 16.8103     16.59939997 16.84599998 17.13630004
 15.89809998 17.35689997 16.39310003 16.7032     15.82639996 17.64460001
 15.99089999 16.9786     16.22470003 17.10140001 16.08219999 17.4753
 16.71599998 15.81910002 16.68339997 17.63439999 15.70570003 16.84519998
 16.72710001 16.91489998 16.13070001 17.76050002 15.52830002 17.79769995
 32.74260001 32.86530002 33.58839999 33.40740001]",3.80847880011424,TRUE,18.3667399995,-22.8716649485073,43.0111447029782,118.002319615334,884.101424817193,79.490757347864,96.5348090478891,3.00122373712958,1.14988442123307,0.0541927085963219,FALSE,386.504284376872,9.27610282504494,-3.2240871457521
"3842","P1",1,750,399,NA,"Static","4",49,"nan","nan",-546,359,-688.160327063933,442.725480510622,-671.767315120248,444.689998364895,448.590033759607,-639.223285720241,-655.662371017208,446.619994532847,31,566,"[33.4741     33.47259999 32.7095     33.67420001 33.45660004 33.07229996
 33.34289999 33.57240005 32.91959997 33.59549999 33.36210002 33.1387
 17.10619999 16.70099999 16.75400004 16.63259999 16.74980001 15.7624
 18.18939997 15.12570004 17.95319997 33.21759996 32.88930003 33.62309997
 33.3296     33.24070002 33.44089998 33.19370002 33.32759999 33.49810001
 33.36230002 33.22559997 33.08320005 33.66659995 32.96590003 33.43080002
 33.75369997 33.0698     33.6042     33.38049998]",4.50043170014396,TRUE,29.60169999975,-48.9370413436917,-5.86455324898566,-173.166335262358,555.004037022121,142.160327063933,-83.7254805106218,3.95960104736974,-3.14851468434639,-0.236373256943602,FALSE,818.272868203572,19.6385488368857,7.39813144570462
"3843","P1",1,751,1000,NA,"Dynamic","4",50,"nan","nan",-548,199,-694.32447435872,322.786415336127,-690.457712871713,307.784147647561,275.672106231539,-682.18099047252,-686.243636896405,291.434368626028,13,572,"[33.66659995 32.96590003 33.43080002 33.75369997 33.0698     33.6042
 33.38049998 18.2085     15.12430003 18.04409997 15.33690002 18.05249997
 15.24660003 16.72790002 17.4212     15.85619996 17.81009999 15.53030004
 17.42990001 17.23239996 15.30020003 17.98369997 15.34780004 17.98609999
 15.34049999 17.99780002 15.32989996 17.47280004 15.87389997 17.47020002
 15.85249999 18.03869999 15.27770003 18.01039994 32.27050003 33.40489999
 33.2993     34.30120001 31.85769997 34.01880001]",4.11961289012106,TRUE,22.1081749985,-12.1434838862001,47.1143091045887,104.453136082739,733.576441152513,146.32447435872,-123.786415336127,4.59986334240915,-3.75335221803239,-0.213187974665118,FALSE,765.687629271272,18.3765031025105,6.09166631372594
"3844","P1",1,753,623,NA,"Dynamic","4",52,"nan","nan",-462,338,-318.502078285599,263.602945305733,-302.634831768703,260.936753336242,255.494558599996,-270.24682428045,-286.403233076265,258.209338845033,22,594,"[15.34029999 18.00009998 15.46319999 17.23630005 16.02359995 16.63850003
 16.67380001 17.42399996 16.67690004 16.18440001 16.35489997 18.24120001
 15.88079997 16.0918     16.7409     16.35970001 17.47880003 16.12459996
 33.31289999 33.55310002 33.3596     33.2607     33.33389998 33.29769999
 33.1684     33.59950002 33.30010001 33.32819999 33.03809999 34.0553
 32.87649999 33.19640004 33.46439998 33.02600002 33.734      33.18949998
 33.344      33.70580002 32.91309997 33.50620001]",3.80759630008833,TRUE,25.812429999,-48.2552540051494,8.10838670573708,170.461627459153,631.888629013977,-143.497921714401,74.3970546942674,3.87929212142057,3.69221366135899,0.243464162553485,FALSE,413.436919790798,9.92248607497916,8.30764432414196
"3845","P1",1,754,490,NA,"Static","1",53,"nan","nan",578,328,564.744102277523,211.240811904661,556.8972138575,212.92462227248,216.377736064916,540.805022510577,548.80464607817,214.661151301535,22,604,"[33.03809999 34.0553     32.87649999 33.19640004 33.46439998 33.02600002
 33.734      33.18949998 33.344      33.70580002 32.91309997 33.50620001
 33.24259998 33.37439999 33.18110004 33.58739999 33.3441     33.18010003
 33.55419997 33.90819998 32.75120002 15.95520001 17.84499997 15.52730001
 18.32790003 14.9907     18.0402     16.41699998 15.48980002 16.68060001
 16.6493     16.66259998 17.7507     15.58020001 18.05439999 15.27440001
 16.67320001 16.65969996 16.64380002 18.23390002]",5.44626002019504,TRUE,25.44071250075,23.9390797669466,-5.1369241602554,-12.1110520418734,320.798484116733,13.2558977224767,116.759188095339,2.82022230570008,-0.276865349960078,-0.0359604450130096,FALSE,602.958192308045,14.4709966153931,8.08580852368562
"3846","P1",1,755,170,NA,"Dynamic","1",54,"nan","nan",667,-261,718.083007373694,-345.246646157573,706.22694223028,-334.064778041332,-311.595004731746,682.402381490806,694.360610773107,-322.873227406893,20,623,"[15.95520001 17.84499997 15.52730001 18.32790003 14.9907     18.0402
 16.41699998 15.48980002 16.68060001 16.6493     16.66259998 17.7507
 15.58020001 18.05439999 15.27440001 16.67320001 16.65969996 16.64380002
 18.23390002 16.7329     17.38869998 33.02470001 33.24899997 33.3289
 33.19610003 33.49569999 33.42649998 33.31480001 33.22290001 33.26940001
 33.35360001 33.54609996 33.55550003 33.14899997 33.01499999 33.30150002
 33.50339999 33.3295     33.25100004 33.13609998]",3.92223449004814,TRUE,24.60615500025,35.6806258828877,-33.651641425827,-43.3237375505268,664.41783906535,-51.0830073736938,84.2466461575734,2.36457508105299,-2.27917431235614,-0.142930533716197,FALSE,796.767501948907,19.1224200467738,9.14829766468862
"3847","P1",1,756,873,NA,"Static","4",55,"nan","nan",-456,-315,-475.902893494928,-429.199646864634,-463.402307641727,-418.732352649224,-397.792825367252,-438.395237703026,-450.832783374846,-408.207333246594,28,637,"[33.42649998 33.31480001 33.22290001 33.26940001 33.35360001 33.54609996
 33.55550003 33.14899997 33.01499999 33.30150002 33.50339999 33.3295
 33.25100004 33.13609998 16.40840003 15.90309996 16.66750002 17.43399998
 15.87410003 17.91569998 15.38920001 17.72290003 15.90969996 17.3991
 15.63370001 17.674      32.75259997 33.2303     33.14240003 33.62940002
 33.31039997 33.25769998 33.32520003 33.31249999 33.53250003 33.3677
 33.09709998 33.47139998 33.27300004 33.5434    ]",4.91261461016256,TRUE,28.31378250075,-37.5076557919025,-31.4068214973816,-140.059069991112,575.932386865138,19.9028934949284,114.199646864634,2.78210464931912,-2.12581369032036,-0.153795085065699,FALSE,640.855600666462,15.3805344159951,9.59352042770266
"3848","P1",1,757,15,NA,"Static","1",56,"nan","nan",-145,113,-274.836777366589,134.184689430628,-283.01691547567,134.295823691735,134.517760722036,-299.352791930853,-291.141590680013,134.406204441244,15,643,"[33.25769998 33.32520003 33.31249999 33.53250003 33.3677     33.09709998
 33.47139998 33.27300004 33.5434     33.96020003 33.07839995 33.38570002
 33.16420002 33.48889999 33.59249997 16.11140004 16.69599995 17.25460001
 17.13940001 16.71180001 16.57789998 15.63840004 16.68119995 17.483
 15.83420002 17.56880002 15.79529996 17.46390003 15.80689999 18.02070002
 15.3426     17.72129996 15.8927     16.4047     17.44660002 15.8244
 16.75359998 16.58620004 16.67579997 17.3913    ]",4.12256650009658,TRUE,22.94182750025,24.5160145642644,-0.333071291407975,-0.77836490236221,356.238359688794,129.836777366589,-21.1846894306278,3.15728915023171,3.12270197905291,0.365240235706798,FALSE,305.844380479429,7.34026513150631,-8.68313790209729
"3849","P1",1,758,859,NA,"Static","4",57,"nan","nan",355,71,520.612496156529,76.7444148494452,528.449668008699,76.2486308416649,75.1978361518807,545.060245268052,536.912250731434,75.7132829818003,8,651,"[15.3426     17.72129996 15.8927     16.4047     17.44660002 15.8244
 16.75359998 16.58620004 16.67579997 17.3913     33.38799998 32.91200002
 16.80350001 17.66979997 15.63570002 17.5825     15.75789996 16.68520004
 16.60769997 17.17220002 16.6487     16.13850001 16.47249999 16.64039999
 17.43559999 16.47540001 16.71529998 16.80560003 17.04399998 32.656
 33.27660001 33.08080003 33.60909998 33.39699999 33.14469999 16.60660002
 16.66329999 17.30170002 16.02669997 17.22839999]",4.96912921010517,TRUE,19.99051499825,-24.4477491115233,1.5465786975645,176.380259441212,408.470700550024,-165.612496156529,-5.74441484944523,3.97709018990661,3.95806644168933,0.40374850594747,FALSE,526.238611624912,12.6297266789979,-9.3900280963137
"3850","P1",1,760,984,NA,"Dynamic","4",59,"nan","nan",386,124,574.706709202323,146.529407267686,579.093445981475,154.149715576012,168.220090568857,587.193253624449,582.84773326012,160.67138030804,10,663,"[33.25550002 33.2533     33.47259999 33.2904     33.46000001 32.97190001
 33.25849999 32.98160003 16.61970001 17.02519995 16.60560002 16.80069999
 16.925      16.77250001 15.7467     17.69589999 15.57670004 17.66779996
 15.68170002 18.18840002 15.23789996 17.22830004 16.02919999 17.6352
 16.57669997 16.55410003 16.69169997 16.69379999 16.63630002 15.82610002
 17.6124     15.73599997 18.18210003 15.16229997 18.40200002 15.06920002
 17.56539999 15.58760001 17.7271     32.65730001]",4.693355000054,TRUE,20.40151000175,-12.4865444221265,-21.690683301171,-119.927482847124,408.923571823284,-188.706709202323,-22.5294072676863,4.56112383771003,2.72812125737149,0.277977908072926,FALSE,593.092462265693,14.2342190943766,-6.69651819131652
"3851","P1",1,762,794,NA,"Dynamic","1",61,"nan","nan",-294,-317,-308.317463376581,-484.518543227776,-302.106851215743,-485.061824140754,-474.622322415256,-289.819424184071,-295.493876431384,-479.443384943187,0,678,"[16.0601     17.96829997 15.33800003 16.68089995 17.45560003 17.46160001
 15.07829997 18.13390001 15.1583     18.11130001 15.27549996 17.60230004
 16.60169999 16.54129999 16.74440003 17.00960001 15.43749997 16.68920001
 18.23719998 15.10930003 17.00369996 16.28440002 17.26539998 16.98140003
 16.58160001 16.68669999 16.60670002 16.73269999 15.8161     16.70199999
 17.29029999 15.98700002 16.67649997 17.5361     15.81499999 17.91659999
 15.37610003 17.5286     16.64799999 15.82020003]",4.20647430006647,FALSE,16.64873499975,-18.4980391925102,-9.89622081251997,-151.853773033125,420.029144368535,14.3174633765811,167.518543227776,4.03510252653298,-2.1995231377597,-0.218191519887112,FALSE,574.297725012502,13.7831454003001,8.36499834167094
"3852","P1",1,763,891,NA,"Dynamic","4",62,"nan","nan",412,122,426.203057532147,149.36708378368,414.922159579375,160.948851887063,172.917504978087,403.26442710306,409.302907974298,166.717973217389,11,689,"[16.70199999 17.29029999 15.98700002 16.67649997 17.5361     15.81499999
 17.91659999 15.37610003 17.5286     16.64799999 15.82020003 17.36220001
 16.72139997 16.08740003 17.41209999 32.19970001 33.48629997 33.49360003
 33.19679998 33.4138     33.48709998 33.32480002 33.37959998 32.40640002
 17.2144     17.43800001 16.72399999 16.65870001 15.85059997 16.66900003
 16.65439998 16.86939999 16.48300001 16.6488     16.91100001 16.42100001
 17.41809997 16.15450002 33.28770003 33.38399995]",4.15407421009149,TRUE,21.25135499925,22.938630429087,-23.5504211944072,-45.7539625838399,515.662335022218,-14.2030575321465,-27.3670837836796,0.739995981081395,0.232664677419961,0.018799824809286,FALSE,451.618834824004,10.8388520357761,4.04688536898812
"3853","P1",1,768,725,NA,"Static","4",67,"nan","nan",-634,255,-800.382928705969,311.902022945671,-790.386045588804,324.776378693304,350.663025121926,-770.28517345857,-780.378974797219,337.66385450478,15,730,"[16.6412     16.72919997 15.56920004 16.57789998 16.56700001 16.6574
 17.53149997 15.79730003 17.40969997 15.95920004 17.83989999 15.43799997
 18.00390001 15.3424     17.74680003 15.58049995 17.74039998 15.88670001
 17.40040001 16.44479996 15.8693     17.54930004 15.75269998 17.44879998
 15.88970004 34.21379998 32.89999999 33.12740003 33.3299     33.4207
 33.25629997 33.4361     33.27690001 32.94260002 33.86279999 33.27229997
 33.55170001 33.35570003 33.25669997 33.34570001]",4.5597281101509,TRUE,22.8980449985,-30.0977552473992,-38.7610021762551,-127.829188881442,714.388979727318,166.382928705969,-56.9020229456708,4.22025646705614,-1.37041409223003,-0.0799292665433426,FALSE,859.008559026944,20.6162054166467,2.73277579575428
"3854","P1",1,769,88,NA,"Static","4",68,"nan","nan",500,-384,400.898915767339,-394.645163641122,400.101601421809,-386.382846947548,-370.053307292105,398.525799294386,399.310048004511,-378.180228933377,1,730,"[33.34570001 17.49320002 15.8549     17.3602     17.14079996 15.46010002
 17.79199997 15.55390004 17.78339996 15.52210003 17.6663     15.70579997
 17.45560003 16.47560002 16.68449998 16.89620002 16.93609997 16.69309998
 15.80190001 17.27410004 15.75219998 17.64749998 15.72260004 16.62449999
 17.44959998 15.86879999 17.08990004 16.27059997 17.80720003 16.11849997
 16.03659999 17.71620003 15.61050001 17.58869999 15.77189995 17.50690001
 16.43020002 16.84549998 17.02180004 16.61739999]",3.4427678900538,TRUE,17.10981500025,2.37311647295235,-24.5918563490166,-84.4880192354322,481.324004078743,99.1010842326614,10.645163641122,2.39210835400496,-0.0258455290583166,-0.00223736409356461,FALSE,562.551993907013,13.5012478537683,7.36065558302429
"3855","P1",1,771,692,NA,"Static","1",70,"nan","nan",618,-197,577.063941573896,-322.147054155748,567.664095928018,-309.09852774944,-282.428680112463,548.451776974861,557.957364373368,-295.623993402663,35,765,"[17.60600001 16.41169999 16.4894     16.23160002 16.60069998 33.58460002
 33.05819997 33.16970001 33.85090001 32.82710002 33.61089999 33.11179997
 33.56280003 33.56899996 33.20090001 33.05339999 33.4282     33.51540002
 33.38559996 33.2756     32.14279999 33.89810002 33.3288     33.33209996
 33.33320003 33.35719998 33.71390002 33.05869998 32.82670001 33.60199998
 33.21090003 33.55529997 33.2981     33.24160003 33.43000001 33.4516
 33.05149998 33.9024     32.83759998 33.20619999]",5.85830492014065,TRUE,31.233054998,28.6121645990344,-39.7183740432844,-54.2319260537623,522.427804114299,40.9360584261044,125.147054155748,3.16013077592627,-1.86277598151894,-0.148567257112605,FALSE,660.894482626407,15.8614675830338,8.69634372261617
"3856","P1",1,772,557,NA,"Dynamic","1",71,"nan","nan",727,-261,778.694423719362,-240.526054628225,769.202134463861,-227.411737495533,-201.391056568871,750.368074902706,759.628968933631,-214.185683658793,10,770,"[33.4516     33.05149998 33.9024     32.83759998 33.20619999 16.6418
 15.85069997 17.81789999 15.7319     16.46210003 16.66630001 17.49339997
 16.88549999 16.51260001 16.5727     16.71890001 16.59780002 15.85989998
 17.68660004 15.74859995 16.79080003 16.48300001 17.94249995 16.34180004
 16.63869998 16.46399999 15.95510001 17.69140002 15.55090002 17.7193
 15.63169999 18.40209996 14.90850002 18.17920001 15.16050001 18.22789997
 32.25520003 33.35320001 33.04129996 33.41949999]",4.33782840007916,TRUE,20.396314998,28.326348816656,-39.1349980593536,-54.1025605145842,789.534220489722,-51.6944237193618,-20.4739453717753,1.33442932689285,-0.32940059741604,-0.0173836985606803,FALSE,814.995575746672,19.5598938179201,7.67319935801203
"3857","P1",1,773,244,NA,"Static","4",72,"nan","nan",-282,-187,-415.856115655482,-243.402344657787,-423.621984634517,-239.492420775078,-232.166400842376,-438.172884509256,-430.308279597042,-236.126035837166,17,782,"[16.46399999 15.95510001 17.69140002 15.55090002 17.7193     15.63169999
 18.40209996 14.90850002 18.17920001 15.16050001 18.22789997 32.25520003
 33.35320001 33.04129996 33.41949999 32.9473     33.1914     33.35710004
 33.32240001 33.36649999 33.28569996 33.02220005 33.08999998 33.75810001
 33.48280001 33.26629999 32.87330002 17.47279998 15.75999998 16.90769999
 17.04040001 16.0372     17.08409999 16.15080005 17.87849999 15.45190002
 17.727      15.53729997 17.6889     15.64330002]",4.1250927101355,TRUE,23.28257000125,22.3167688537736,-11.2359438154113,-26.7241295892746,357.716638267969,133.856115655482,56.4023446577872,3.48609266778887,2.26065649986464,0.263320211449409,FALSE,481.851647618823,11.5644395428517,-5.21943285700406
"3858","P1",1,774,218,NA,"Dynamic","4",73,"nan","nan",535,-356,579.162348986503,-483.512903377576,569.184493591927,-481.792307815055,-456.077826670752,549.076565916022,559.126500222487,-468.929914185208,27,801,"[33.36649999 33.28569996 33.02220005 33.08999998 33.75810001 33.48280001
 33.26629999 32.87330002 17.47279998 15.75999998 16.90769999 17.04040001
 16.0372     17.08409999 16.15080005 17.87849999 15.45190002 17.727
 15.53729997 17.6889     15.64330002 33.31989999 33.0153     33.55420002
 33.19819999 33.02520001 33.5505     33.40479999 33.2299     33.32689998
 33.56080002 33.34130003 32.97809995 33.63740002 33.36320003 33.31239999
 33.4128     33.3899     32.97310002 33.33359997]",4.0950266001164,TRUE,27.8863075005,30.0857830704819,-27.4350767068241,-42.3615325286505,486.697089460588,-44.1623489865034,127.512903377576,3.23865337311235,-2.8452221921688,-0.243582563448431,FALSE,754.462559850505,18.1071014364121,9.59082809874082
"3859","P1",1,775,87,NA,"Static","4",74,"nan","nan",740,-350,802.319080757052,-271.770777447005,796.192551561091,-287.096819484642,-317.168195501952,784.17162908937,790.169622319125,-302.163697287647,37,819,"[15.53729997 17.6889     15.64330002 33.31989999 33.0153     33.55420002
 33.19819999 33.02520001 33.5505     33.40479999 33.2299     33.32689998
 33.56080002 33.34130003 32.97809995 33.63740002 33.36320003 33.31239999
 33.4128     33.3899     32.97310002 33.33359997 49.03169995 33.67920005
 33.01929997 33.57110004 33.14079996 33.51919999 33.91990002 32.84320002
 32.73019998 33.39280002 33.5503     33.70699997 32.94070001 33.77070004
 32.95169998 33.11429999 33.68940001 33.19049999]",4.40180282015353,TRUE,32.43897499975,18.1474516676811,45.3974180549475,68.2111206650736,502.381677276115,-62.3190807570516,-78.2292225529952,2.40041745421216,-2.29853838748326,-0.190636794978422,FALSE,847.098142378432,20.3303554170824,0.515144178722631
"3860","P1",1,776,301,NA,"Dynamic","1",75,"nan","nan",-195,-210,-106.887388686736,-177.844875210284,-109.510787679757,-194.190339869633,-226.229192275667,-114.652929239585,-112.030764878979,-209.891420171117,33,835,"[33.67920005 33.01929997 33.57110004 33.14079996 33.51919999 33.91990002
 32.84320002 32.73019998 33.39280002 33.5503     33.70699997 32.94070001
 33.77070004 32.95169998 33.11429999 33.68940001 33.19049999 17.51809998
 16.83049998 16.10350003 16.27809997 16.70169999 16.61300001 18.15999998
 32.36770001 32.88000001 33.87530003 32.51449997 18.36859999 32.0449
 33.45270001 33.19290001 33.52499998 33.17500005 33.24259998 33.38859999
 33.66020002 32.66739997 33.70580002 33.26270002]",4.0649195900769,TRUE,30.006477501,7.76554055284907,48.3843170653836,80.8819567691535,544.36610688278,-88.1126113132645,-32.1551247897165,2.25111611647786,-1.09708630387594,-0.0839727689696291,FALSE,207.493887858969,4.97985330861527,-8.9079500607927
"3861","P1",1,777,315,NA,"Dynamic","4",76,"nan","nan",-396,228,-489.682824384064,267.909908363118,-479.293397317235,255.132763825626,229.708458117718,-458.620236025054,-469.004345969831,242.479063542269,35,854,"[16.10350003 16.27809997 16.70169999 16.61300001 18.15999998 32.36770001
 32.88000001 33.87530003 32.51449997 18.36859999 32.0449     33.45270001
 33.19290001 33.52499998 33.17500005 33.24259998 33.38859999 33.66020002
 32.66739997 33.70580002 33.26270002 33.20020001 33.56789995 33.28080004
 33.30459999 33.6119     32.97379997 32.94250002 33.82130002 33.11129997
 33.47930004 33.1691     33.58839999 33.45499997 32.98030002 33.21779997
 33.47860003 33.2988     33.604      33.08209998]",5.14205182011938,TRUE,30.80869750025,-31.0625883590093,38.2014502453996,129.115453278646,532.71237223757,93.6828243840637,-39.9099083631178,2.44391098143807,-2.161637964292,-0.169074820120752,FALSE,558.180067268519,13.3963216144444,8.88828935904367
"3862","P1",1,778,970,NA,"Static","1",77,"nan","nan",618,400,584.937223416789,477.02784037761,599.138025424716,468.701114135909,452.15448478259,627.357448103497,613.323525898402,460.38336004146,40,873,"[33.70580002 33.26270002 33.20020001 33.56789995 33.28080004 33.30459999
 33.6119     32.97379997 32.94250002 33.82130002 33.11129997 33.47930004
 33.1691     33.58839999 33.45499997 32.98030002 33.21779997 33.47860003
 33.2988     33.604      33.08209998 33.719      32.92809997 33.89600001
 32.97440003 32.92949998 33.62260002 33.16379996 33.49669999 33.1147
 33.60280005 33.30449999 32.7862     33.92249998 33.09630003 33.30730001
 33.21560001 33.56069996 33.55370002 33.06569997]",5.45814772014273,TRUE,33.33490749975,-42.420224686708,24.8733555950199,149.614513954148,491.724608098598,33.0627765832114,-77.0278403776095,2.01177205066846,-1.61959658580715,-0.137237774892418,FALSE,754.789451326572,18.1149468318377,-3.34889710514332
"3863","P1",1,779,527,NA,"Static","1",78,"nan","nan",637,135,577.572174299157,110.797691803387,569.125533600886,109.886258497775,105.474887101629,553.384763944061,561.636828826153,107.787539136672,31,887,"[33.89600001 32.97440003 32.92949998 33.62260002 33.16379996 33.49669999
 33.1147     33.60280005 33.30449999 32.7862     33.92249998 33.09630003
 33.30730001 33.21560001 33.56069996 33.55370002 33.06569997 33.37130003
 33.4445     33.57709997 33.21640001 33.22789998 33.18700002 33.45530003
 33.46799995 33.29540003 33.30399998 33.16470003 33.86109998 32.88299998
 32.75350004 17.88170001 16.63149998 15.602      17.6506     15.71140002
 17.49169995 15.8775     17.34950003 16.55519998]",4.81538700009696,TRUE,29.58933250025,24.1874103550962,5.32280470175822,12.4109758390616,278.998834482056,59.4278257008425,24.202308196613,1.54001067437676,1.51777638907154,0.226670061168476,FALSE,588.10351557665,14.1144843738396,9.59647987799034
"3864","P1",1,780,915,NA,"Static","1",79,"nan","nan",-375,-362,-544.619382494177,-433.049928911666,-536.557201668848,-430.41181169665,-425.435933050866,-521.350738067129,-528.784314757532,-427.868357609551,5,892,"[17.6506     15.71140002 17.49169995 15.8775     17.34950003 16.55519998
 16.43629995 17.7277     16.37970004 16.65879996 15.85920004 17.59199996
 15.78370004 17.43169996 16.46060002 16.05550002 17.8271     15.5178
 17.82929996 15.74470004 17.52589998 15.564      17.60199998 15.72020003
 16.65499998 17.43960002 16.47049998 16.10160002 17.94719999 32.51330002
 33.13409997 33.47170004 33.23289996 32.7179     17.30120002 17.27690001
 15.94289998 16.68910001 17.3145     16.0153    ]",4.71268230013084,TRUE,18.764394999,-23.268644427048,-7.61399586079949,-161.880801776424,434.914155354709,169.619382494177,71.0499289116655,4.4135750287097,-4.39930538344569,-0.421472579634489,FALSE,695.803501513709,16.699284036329,8.99962893828359
